active_users,search_count_last_1hr,booking_rate,available_inventory,total_inventory,cancellation_rate,day_of_week,is_weekend,is_holiday,time_to_event,distance_km,local_event_score,avg_competitor_price,user_loyalty_score,dynamic_price
1166,329,0.3690568293442678,181,269,0.003028802948561293,2,1,1,63,1300,0.22098824013375373,4489,0.9283479813889558,8000.0
569,403,0.5981215805118455,275,429,0.024437809249401875,1,0,0,119,716,3.0478456559086387,3555,0.6181263502102684,6898.839932445546
1501,278,0.49820155783412484,316,373,0.01735731463603549,2,0,1,66,1354,8.649718345079956,4535,0.5820699039821117,8000.0
542,200,0.4390993814039038,186,440,0.12738329633466025,0,1,0,42,1798,2.402368219294347,3648,0.5006972390888512,8000.0
1308,870,0.3522626940595762,163,480,0.282096331176596,5,0,0,116,755,3.679281702491796,2349,0.3777389698638376,6712.482409189416
669,684,0.21609194883175267,193,92,0.2025670649975809,5,1,1,31,1413,3.896147231533714,4211,0.14805869514314673,8000.0
1234,70,0.0922789888102902,190,193,0.197835858373337,2,0,1,6,1480,1.5445273435458517,3055,0.2739315516365365,8000.0
1794,447,0.2922624638506059,475,327,0.11546581270106387,6,1,0,19,941,3.4981204935269226,3349,0.3325009282289575,8000.0
1825,273,0.029677760798791877,448,368,0.16012993685377086,1,1,0,38,1648,8.174207189784532,4684,0.15401766760942437,8000.0
380,806,0.1556285635941269,313,223,0.09125240896332695,4,0,0,79,491,8.490938684319273,4962,0.8127132599243031,8000.0
382,104,0.3084135293521353,474,296,0.1553513218207995,0,1,1,33,786,5.808975441083306,2864,0.002218328477917586,5584.685445141708
99,562,0.2988375781136214,250,222,0.22399827261442173,5,0,1,104,1891,6.787396049691616,2451,0.9157715478831457,6618.835383641756
1596,935,0.040563847387924755,321,90,0.16760773927598963,1,0,1,90,441,5.3457270346679,3866,0.12828279706880863,8000.0
912,479,0.41645150593245095,468,458,0.12566155176706886,3,0,1,53,1961,0.4427256447055128,3163,0.05096895475640717,8000.0
1741,670,0.38928213653873295,388,99,0.2534766191781291,4,0,0,30,484,6.966848667151172,4084,0.9951872027977604,8000.0
1565,725,0.06389196977442986,46,372,0.08623286393842554,4,1,0,75,150,9.965508756035689,3709,0.9997960660381076,8000.0
1655,788,0.6607825061977031,289,229,0.14444607837733803,6,0,0,110,1321,2.2782332582415576,4078,0.19175757182919206,8000.0
1754,523,0.07857411747609347,472,391,0.29344418119146015,6,1,0,65,1371,9.82151198933548,2643,0.13379681086940332,7326.859091691639
321,699,0.5998355643537618,480,208,0.2901964885568069,0,1,1,14,1039,9.977736006191767,3678,0.1977746298742712,8000.0
629,946,0.010213715021354099,415,86,0.0018853849982976678,1,0,1,10,1904,1.4151460548743033,4277,0.5113234664021413,8000.0
1940,203,0.6187739555813143,304,455,0.159670022679676,5,0,1,17,1488,9.261351802916176,4187,0.32118391972003035,8000.0
1325,491,0.023606615220975666,481,76,0.10107577766254781,6,0,0,75,154,6.755326345573083,3285,0.33636636740170744,5150.749516268533
609,908,0.53289030200556,393,425,0.08736716092402798,5,0,0,106,108,4.663718244548862,3853,0.8095699814008727,5301.251196431902
745,345,0.2595666597971745,440,435,0.17887565358260415,3,1,1,15,259,3.446607174863913,2990,0.890194558056109,4850.614234923749
1905,444,0.5193695920940606,373,305,0.1338912969582553,5,1,0,76,144,6.298015936230628,2911,0.969830872291375,5797.439345800445
1772,205,0.28720419174323514,366,327,0.2198526244651924,1,1,0,3,651,8.427866771553829,4790,0.5147384032469995,8000.0
1163,864,0.05892646640897079,490,298,0.008140257108648874,5,0,0,22,1417,0.34102359785098013,2173,0.2461363505281089,5419.166099849801
495,258,0.5395796198228012,441,230,0.278067253969274,2,0,0,114,100,5.354622712979302,3469,0.5549179216323604,4602.81798941124
1066,507,0.05916435287174183,440,66,0.170277987638355,5,0,0,56,950,6.502639843263973,2441,0.8710510921974377,5236.314618900233
1405,221,0.6462631008132403,298,417,0.20522001066449239,0,1,1,59,550,0.2560329166233122,2931,0.03091168912357123,6892.997684578382
1212,674,0.04517208469624635,432,174,0.18137594241354246,2,0,1,26,764,8.890775995993769,4946,0.9112428402956952,8000.0
406,679,0.3407344416623456,185,361,0.2967394818928891,5,1,0,103,613,9.517899194679718,4076,0.2265474067743286,7982.782354610361
1674,475,0.508893757287049,375,261,0.2958895323889144,5,0,0,107,1778,6.124913137723906,4690,0.3105042188224305,8000.0
323,883,0.281340060706506,390,286,0.1829674305015894,5,1,0,50,1213,1.1700107446274388,2818,0.364053759465202,6138.969733349196
1092,660,0.15989109746877994,369,464,0.2051889884469272,2,0,1,113,1175,9.324117103251869,3289,0.9137613676604868,8000.0
360,230,0.5337727633632586,186,348,0.18557095361105264,5,0,0,87,968,8.050070973829877,4644,0.1759969394469305,8000.0
919,282,0.5511633463042211,344,249,0.0932042771818759,6,1,0,80,1193,0.28548229053914853,4181,0.22301137877576171,8000.0
935,163,0.6466595389285134,495,426,0.05778406694188086,4,1,0,61,357,5.7915762791149215,2107,0.7311026359734236,3570.427299785161
203,258,0.2695539261974436,499,230,0.12082894554406484,5,1,0,55,925,1.1453731637961895,4719,0.934687961725702,8000.0
1463,288,0.3593136968031555,465,438,0.20482704669048335,6,1,1,64,522,1.4106639620544603,4667,0.10473477567244227,8000.0
1333,449,0.2605586255637897,222,179,0.016793206293720674,4,1,0,3,1520,1.925099449354165,3755,0.5222487314435122,8000.0
669,957,0.18738645707744406,167,170,0.1542915620432983,2,1,1,30,125,3.961884949872295,4243,0.9144607149503853,7846.902631633718
932,825,0.5282127434609499,50,236,0.12251919822191693,5,1,0,58,692,8.763828608528218,4921,0.8860896250183042,8000.0
846,285,0.24435977306169926,460,437,0.1582454523856856,6,1,0,13,201,0.31075412673382985,4492,0.94845799632526,6731.990995390899
1644,523,0.3054231149747229,96,276,0.2580679899274643,1,1,0,72,1803,6.892109699192151,4256,0.9021049276130565,8000.0
174,97,0.2885348237605792,109,211,0.014283041267117469,6,1,0,24,640,9.645507890507378,3855,0.31470305508123186,7215.1213506696895
1427,808,0.5017362456962545,211,161,0.22908721480851052,0,1,0,69,912,6.412334437976624,4550,0.2080112118829417,8000.0
1346,932,0.643278982016369,443,183,0.20007296758008797,5,0,0,7,540,8.156050594068805,2959,0.9014746605543461,5880.4126795242255
668,651,0.47006168230209033,332,235,0.061154394291936254,0,1,1,51,454,9.017723157625925,2731,0.7119546297665496,5106.472528315157
1884,514,0.33539199130502045,143,224,0.22025510085843078,1,1,0,54,301,7.147978048100271,4598,0.3785223306191776,8000.0
294,599,0.5476515291698295,33,310,0.14891158406368735,2,1,1,51,1798,6.598427982885109,4889,0.7129354191218543,8000.0
897,781,0.4522702136442749,255,366,0.14430743870332347,0,1,1,27,424,0.17966743903196414,2690,0.30719153433492286,5494.2775229422
499,250,0.051821146411291305,457,361,0.14492115448400755,5,1,0,12,1414,5.18889089033459,4297,0.5813442373078345,8000.0
979,662,0.07600787462900073,195,407,0.2847702186753828,4,0,1,41,1192,4.69225786702382,3759,0.23333365144729135,8000.0
1320,749,0.036162691410806996,51,468,0.28330935190103784,3,0,0,119,1057,5.227056270551659,2821,0.5617416162640373,8000.0
569,684,0.3252032650823607,371,424,0.2740824140055801,4,1,0,113,202,4.324803902407529,4451,0.9231612077003737,6596.677133983539
1214,245,0.5798388696938858,255,318,0.26602262206352817,1,1,0,89,1597,9.06557514690062,4168,0.7714393606732604,8000.0
411,137,0.2260273868524329,267,331,0.01127642747132047,6,1,0,106,1889,8.89030089553553,3240,0.6560652900304272,8000.0
57,512,0.27507052633381235,377,273,0.12017847813364281,3,1,1,114,1686,1.256985553637704,4021,0.2460134024173405,8000.0
527,209,0.6375392047738445,68,301,0.26846311905769626,0,0,1,33,1795,5.328928005062453,4560,0.06336824724034296,8000.0
1425,971,0.5874633772684918,342,113,0.22653796669827753,5,1,0,79,1147,9.595589837983567,2565,0.7105697705835976,6896.674362504911
544,911,0.4688831975439664,324,444,0.13699794069852114,0,0,1,31,759,5.986641556625324,4044,0.5760976830032071,8000.0
1679,552,0.1940946096436534,352,367,0.23197591116514982,3,0,0,11,1770,8.016684201088935,2974,0.21260451724403862,8000.0
882,511,0.09075862305502601,272,480,0.06245574774408623,0,0,0,36,1870,3.7336002208544627,3505,0.9347605896655631,8000.0
1500,659,0.021080587649278462,16,173,0.17993977363283808,3,0,1,6,1230,3.7724899553263533,4134,0.5520192185742017,8000.0
1112,501,0.08383736409705039,296,119,0.1598994845674981,2,1,0,45,1294,3.256872833536406,4524,0.5718587082573934,8000.0
642,30,0.2118915461005205,33,287,0.17206410660322277,1,0,1,60,223,0.21845464628765354,2625,0.2987605145798101,8000.0
236,243,0.390735143869852,143,124,0.2165386259839363,5,1,1,90,287,9.248516124555238,4956,0.8793847898463607,8000.0
1669,723,0.05416005709914695,441,491,0.2849406273744231,4,0,0,72,1594,3.4964169908125884,2257,0.8913908969754247,6440.069571217323
1673,800,0.1039971670397298,458,59,0.07920353038409317,3,1,1,103,813,3.6708795637024574,3575,0.71514684861132,8000.0
803,652,0.13494568459247933,89,449,0.2274152326099889,6,1,1,37,593,7.595474083951754,3530,0.09927484147748866,8000.0
1927,425,0.44606764415848127,78,317,0.19354229064316364,3,0,0,101,545,5.26893122661873,4069,0.0843856817101526,8000.0
142,157,0.43489496129628585,255,137,0.20854352022789888,2,0,1,112,1214,3.6204215503815873,2058,0.4693800336088704,4513.657995932695
135,979,0.3900283511967855,228,99,0.12867589950301198,6,0,1,30,1951,8.836174299471532,2822,0.14210903345158188,7951.854132649863
1117,38,0.18284598304019833,51,192,0.28337357887901793,5,0,1,38,230,8.25379213493915,3294,0.33191979494922963,8000.0
186,370,0.26607258694092506,421,108,0.143896874996279,5,1,1,16,892,9.768015715662536,4168,0.1713435838651184,8000.0
470,317,0.07671590427304269,85,367,0.03647753681973596,4,0,0,79,147,6.410216359645034,2716,0.31011535750158414,5352.857200028453
123,892,0.16625781659305786,455,260,0.20420789416547666,2,0,0,38,359,6.900966110247114,4166,0.9429128820842462,5679.417186734527
1621,951,0.6294166062660804,125,121,0.03866073412875652,2,1,1,53,429,3.244995234017236,4205,0.753364318445999,8000.0
1686,171,0.6859873050407216,47,293,0.09680250036429877,1,1,1,8,1445,0.9957998845311955,2664,0.13830566350300066,8000.0
1585,878,0.4568851140918033,150,288,0.06840170320734379,0,1,0,99,1486,1.059167347057709,3364,0.6689154634221082,8000.0
1229,861,0.6426080714961598,78,239,0.1616803181671867,5,1,0,9,740,6.459404619066152,3872,0.030506633943208405,8000.0
1328,70,0.4534919112769833,57,99,0.10425116496847446,5,1,1,21,509,1.132716369636687,2995,0.9836249415641729,8000.0
220,134,0.03290557541277422,237,254,0.04795597105102527,4,0,1,41,1250,9.066265657553721,2422,0.5316950469519887,5464.286909539128
1801,465,0.6977661836406222,299,103,0.23724430932531093,2,0,0,69,912,7.038686541253535,2033,0.5054133056579018,5556.592426071109
219,80,0.07827708816370907,367,359,0.14054748613143817,6,0,1,19,986,2.2620673997073357,2488,0.24033511663316176,4931.269917374134
1837,847,0.48102284299709186,204,273,0.13633471187652882,0,1,1,112,519,2.792116610234281,3633,0.4578334955555312,8000.0
921,916,0.18445698012160514,166,205,0.2659088860212604,6,0,1,80,779,7.099737174181607,3200,0.5262406981598001,8000.0
371,885,0.2804669679058025,41,409,0.161647308133239,0,0,1,18,1052,8.241199350559775,3972,0.6581978119214928,8000.0
1640,475,0.45569458751264735,429,100,0.21296882875950698,0,0,0,76,1853,8.394299872814837,4033,0.04591183204988014,8000.0
505,252,0.3111762710223179,101,290,0.09841962829087626,5,1,0,80,1876,6.010271721512663,3585,0.3421750427389204,8000.0
993,499,0.18287678066247848,53,379,0.1683868471409735,6,1,0,5,418,1.5523198628663404,2698,0.3869971149244389,8000.0
1676,770,0.24076786894604404,388,210,0.21792440589181963,6,0,0,67,535,8.183595013523133,3509,0.14915014705345764,7534.382894825066
839,230,0.24566820067699166,14,178,0.08894160099442,0,0,0,71,1845,7.916435286353826,3597,0.23978580882452327,8000.0
662,482,0.6719334941106674,44,134,0.20656024460884834,1,0,0,116,606,8.353575859668384,3689,0.23667258179436146,8000.0
1228,968,0.5610429809871812,406,118,0.17062894915353968,1,0,0,32,1890,1.576637804983344,4625,0.8103756673481343,8000.0
938,542,0.3263986523207861,157,434,0.13025794895172602,2,1,0,95,1019,6.843577461691444,3889,0.687222499099012,8000.0
398,503,0.14787643503554124,110,422,0.21389086849398378,0,1,0,78,1317,9.602439334483366,4149,0.9227486595569879,8000.0
1524,908,0.5696011160812325,45,104,0.0950713109473405,6,1,1,88,176,2.560615861493638,4557,0.30989459623767723,8000.0
1949,91,0.11845590540977771,168,134,0.21435082401006655,2,1,0,48,1731,7.167280267157523,4237,0.881661572175223,8000.0
1726,865,0.15521892982798235,262,394,0.1653342222133951,3,1,1,33,863,2.5891743146068,2611,0.8638017650990478,7359.2921331883645
1246,888,0.2625492403697043,215,478,0.07368115653724568,5,0,1,69,1185,3.0709640874815713,4867,0.44795868813092266,8000.0
59,531,0.6174402551378732,206,378,0.2004826400922095,1,1,1,72,1028,4.852680760763551,2737,0.6297281810397276,5675.616184128892
789,932,0.10093280135753607,437,129,0.2654293182112273,1,1,0,2,1515,8.949540435899326,2876,0.5979531904848626,7522.789625393176
1338,21,0.09434159306962299,199,269,0.09300419796159928,5,0,1,54,320,0.3866181181560735,2323,0.3078281878599751,5454.63814905737
1511,272,0.35084274193063353,57,473,0.24369956550701896,4,1,0,103,1387,9.896413108154578,2937,0.2620713988770256,8000.0
1833,666,0.20072327335463552,151,159,0.10083910692205691,3,0,0,102,712,7.720771496095649,2140,0.1689594106579283,7357.537874632817
1320,458,0.40242227973723027,286,302,0.24633637152770368,6,1,0,42,1480,3.5977889750727843,3638,0.8376652549634817,8000.0
716,201,0.3216293124314242,314,366,0.015345311624036583,1,1,1,35,1926,3.541602036156979,2931,0.5335291860033379,8000.0
595,771,0.3101217833823396,247,213,0.002164594162691702,6,1,1,102,1995,4.82981236123223,2870,0.3383656580895704,8000.0
1572,123,0.08726134963602536,55,152,0.03397861538063039,0,0,0,119,1310,8.754785460988419,2074,0.5099925461849851,8000.0
178,35,0.1073242862723897,499,162,0.262182842332362,5,0,1,61,211,0.1791734083862595,3306,0.08059040392628303,4384.194471122924
1745,792,0.5765442184383265,413,301,0.16011655591789714,0,0,0,115,1454,5.482496506918623,2258,0.10598317280228997,6517.043399688707
650,508,0.6212590889245037,118,201,0.17823038852558926,5,1,1,60,858,0.5608644513187266,2378,0.7593523358468943,6393.082392422354
654,517,0.17193163769082265,277,385,0.25266164050827716,6,0,1,98,1534,1.1560074734259174,2428,0.9012440509846671,6481.926614454942
376,554,0.08828774605209064,462,447,0.015193741542490357,0,0,1,115,1386,6.906658644055712,4685,0.3202685063533999,8000.0
1826,71,0.046857503634812316,124,417,0.11613211277554035,5,1,0,94,1354,2.3430888515188055,4011,0.40917329031286576,8000.0
1908,238,0.42972535348190877,193,300,0.19292710783471742,6,1,1,49,999,0.41594805246093713,4338,0.37372589127624356,8000.0
1029,824,0.5035937166251417,50,403,0.12140404930706344,6,1,0,23,605,1.642372800741645,2909,0.47904294414819515,8000.0
453,616,0.26723889255021177,247,137,0.009639060194237091,2,1,1,68,781,2.086380835789349,2755,0.41398200717247824,5662.790914440785
678,44,0.47897634856854127,315,149,0.19528309625069673,1,0,1,35,1214,7.697819957102921,2868,0.3862378720037616,7056.361161749037
1679,714,0.5019415827360729,54,169,0.11742038837183964,2,0,0,14,1127,6.249241314635218,2573,0.659946858644066,8000.0
1748,465,0.6553861741638647,335,434,0.005762700491568062,6,0,1,22,1612,7.35124012679692,2720,0.272112645635618,8000.0
1684,597,0.054762810106224,15,352,0.051155515096007576,1,1,0,30,569,3.698222796006897,4445,0.9426340914628037,8000.0
1698,900,0.14268128902944505,400,253,0.06527465485019117,4,1,0,3,533,1.1313277437351876,3523,0.30847647461383987,7576.198468031264
1432,511,0.057282931441921814,428,198,0.1531847515063869,2,1,1,75,1575,8.052901034445771,4853,0.21457985041956384,8000.0
1676,770,0.6089158140019162,52,250,0.05591247031002048,1,0,0,10,220,1.4040683865519543,4742,0.9719063735603947,8000.0
1931,604,0.5568851404231623,381,344,0.10839818172779238,4,0,1,67,425,3.8268176688086806,4551,0.22880532992220814,8000.0
767,34,0.4065030287290689,60,52,0.22519972906446983,6,0,0,41,759,2.622782416628983,3028,0.5366767883577387,8000.0
1090,578,0.06772775293531638,12,449,0.24231596679631792,1,0,0,48,1150,2.9653485367609056,4897,0.32891873664956084,8000.0
323,41,0.19858552747106653,476,117,0.23862389422067284,3,1,1,50,901,6.018566617370736,3678,0.07747503506667575,7407.092719449038
734,840,0.21542669516037666,18,203,0.20852485512162658,5,1,0,69,1256,1.6435215235611844,4482,0.9529125927174017,8000.0
165,21,0.39691280525063777,219,231,0.16254369438143998,2,1,0,58,1777,4.458738902715982,3765,0.3742629538378466,8000.0
910,328,0.18805028688533365,374,62,0.16518908828259035,0,0,0,15,54,6.386883908244551,4484,0.6448193486006494,6515.719780681423
742,854,0.06034230609993883,444,238,0.2860162679102063,4,0,0,48,620,8.689131970224487,4932,0.8622527693170637,8000.0
1164,613,0.5142259882787765,249,69,0.2633606238240624,4,0,1,114,1310,3.7122751970846766,3288,0.5529843969022695,8000.0
1155,10,0.2163653460422338,58,388,0.1949352359006481,6,0,1,6,1740,3.1869178146679413,4810,0.7128542336722713,8000.0
373,444,0.3221381821460774,488,332,0.14054848313570176,6,1,1,4,1572,3.6784722499409694,3403,0.7846062198243877,8000.0
1010,847,0.09808997813779068,277,435,0.21872112472859898,0,1,0,23,1092,5.007970704905469,3235,0.38154441593190636,8000.0
163,145,0.5637583293422599,433,59,0.01881476925304122,4,0,0,45,114,3.1309459375557678,4637,0.6287764230389167,5582.105582145617
1842,205,0.4002169950775997,393,237,0.2833824589984895,0,0,1,65,1909,2.5045206503708526,3978,0.2059583510230627,8000.0
1131,142,0.6320940820848053,135,394,0.1642738486814068,0,0,1,56,1395,3.753030921318782,2903,0.05533646484076482,8000.0
203,994,0.35187537851508,13,68,0.15083713626285575,1,1,1,98,285,7.778292648002352,2456,0.9867257094353279,8000.0
1950,95,0.659583713554337,216,192,0.08725044796402238,2,0,0,63,715,2.5281478699701943,2276,0.09260466983399529,6831.8060644190655
1477,485,0.6253890610231149,126,152,0.0010168484307262692,3,0,1,15,338,8.446296330240802,2097,0.42872238818991837,6695.92597651952
1701,816,0.4077573009568714,118,352,0.018372957727774808,4,0,0,4,285,2.8510654142079375,3015,0.06740530084199103,8000.0
1928,800,0.6543864723234056,24,290,0.07890253739501144,1,0,0,91,798,6.030768968879645,2935,0.9226995386417076,8000.0
1339,333,0.23293123563324106,343,201,0.16246387761158773,3,1,1,77,471,9.709762822654435,2312,0.10919118612193501,5013.890423264177
364,189,0.2622930922659058,25,321,0.025074095059565513,3,1,0,119,440,9.517928597307515,2245,0.7865072530881391,7979.427684726756
1788,525,0.041379786401165485,212,386,0.29161560268169934,4,1,1,110,782,4.3463299857236475,4106,0.7157481407715668,8000.0
1114,647,0.4165486256670586,37,237,0.1232882348756781,4,1,1,111,805,0.6751576929917213,2360,0.045041961207496595,8000.0
154,184,0.508127539250964,137,259,0.0948952422862126,1,1,0,104,1078,9.026287143815212,3228,0.7212686696109226,6971.816894460331
1974,772,0.5437282412670511,412,226,0.15755894396577838,4,0,0,32,1210,1.2691598159151707,2681,0.9693101595770834,7312.418709510211
1963,30,0.11337323737181126,195,437,0.019495977614393523,3,0,1,9,1470,9.235492330653955,3911,0.5210069112172672,8000.0
1266,961,0.3164697598956252,467,243,0.25513520207208884,4,0,1,101,799,7.326306062421622,3252,0.28950208974637726,7148.871036229955
1474,114,0.1320356163448018,30,226,0.13808314056340384,5,0,1,89,985,9.342391205368411,4205,0.5449727107185494,8000.0
1351,587,0.4668678707094317,368,418,0.05350062343079363,5,0,1,57,1121,6.653918118143971,3710,0.12100862394110956,8000.0
403,452,0.11898299697102,93,464,0.04852032883497367,1,0,1,67,607,9.951126764685371,2211,0.955962197841789,4964.926037584752
1065,784,0.6338729419296917,96,115,0.10828630612162565,1,1,1,39,1137,4.670016809474021,3333,0.3653313816601538,8000.0
1822,58,0.1691379055063752,37,359,0.17200884399295224,1,0,0,40,753,3.2962150773879872,2747,0.45700275352117914,8000.0
782,537,0.21106756373888894,242,51,0.12507175738172252,4,0,0,16,590,3.9331195703252133,3043,0.40139467100786086,6072.5575605491695
1653,154,0.5971253622841898,22,366,0.17903920152317396,2,1,0,81,1603,3.5028893211478493,3295,0.027852970379388053,8000.0
758,349,0.3263426510005494,278,320,0.2116433234702243,1,1,1,91,1743,4.007972851593137,3537,0.034353422119117294,8000.0
1329,771,0.026557202602050384,426,109,0.22454662870208578,2,1,0,10,1787,8.852021058741588,3256,0.5623715594330562,8000.0
700,864,0.35126451332982556,293,417,0.12028666787827899,0,0,1,53,1092,5.920611351587253,2755,0.5023245034885033,6524.580586357813
873,363,0.06833490141228489,31,92,0.21510099346712908,1,0,1,65,1249,7.256979206215553,2155,0.9864955411997648,8000.0
996,84,0.6898878558942443,309,142,0.042451305962623066,2,1,0,115,1850,2.878732598665211,3740,0.26323515327949876,8000.0
710,811,0.4157969836143656,438,275,0.15392886008504103,6,1,0,50,1798,9.89870683163845,4977,0.36847765820693845,8000.0
148,938,0.18700750615157513,403,473,0.021754415057990504,2,1,1,29,1586,2.8073474217542915,3167,0.9878622488060427,7794.852127475504
637,803,0.39896519888785625,112,335,0.07323168908887918,3,1,0,18,794,1.5902514557532343,2071,0.04788267522532719,5355.836420493244
331,587,0.06303830133341083,465,112,0.17495600684995424,6,0,1,52,809,7.781945852989951,3590,0.6426350687439173,6714.427850587252
1956,646,0.5619249999454837,440,329,0.2221262056625761,2,1,0,32,267,8.390753349421331,3471,0.10164567783395395,7074.382663258765
452,328,0.6484763571662729,230,477,0.02859280901668567,3,1,0,101,1624,3.937952665191362,2368,0.9463987426689775,6396.588328092038
1182,96,0.61336662786225,328,63,0.06212095402217305,5,0,0,107,1806,5.410717822129785,4419,0.2880880874493278,8000.0
749,562,0.2458127455860083,359,77,0.2975694643587195,5,0,0,33,1640,4.141279836050588,4996,0.8140976422792702,8000.0
248,991,0.23478000255392426,23,191,0.10129729303118533,5,1,0,86,1833,2.9392195598065216,2413,0.9112565360985732,8000.0
1376,707,0.03421045173924699,227,489,0.0852122301197938,2,0,0,107,1564,8.133770318512335,2827,0.8470159118695364,8000.0
376,875,0.4594662475036325,285,157,0.025577127453694826,2,0,0,11,357,7.570373561858398,4683,0.556902039810611,7303.168556777855
203,901,0.3790843010909585,108,339,0.20845282960092634,0,1,1,101,1528,4.853286297328442,4775,0.9734165750140994,8000.0
601,856,0.32694899621586554,336,127,0.15247601532643087,2,1,0,29,1905,4.555509223997091,4817,0.6766055023237646,8000.0
1718,787,0.6362653578009478,336,296,0.0472652633549536,4,0,1,20,1097,1.8016369477596639,3825,0.7861461340783691,8000.0
454,792,0.12583644174716394,366,61,0.18986947007832217,4,1,1,22,332,6.372733600410236,4046,0.24412106413468182,6603.571935695161
511,51,0.01666972401622581,413,233,0.1577281072083211,5,1,0,96,1819,9.236777419812995,4089,0.4183731824066511,8000.0
181,102,0.060588351963328145,293,366,0.16948358941976682,6,0,1,114,1444,7.188438923167687,2788,0.5981868730228177,6582.31774655403
840,706,0.16412629210088453,448,410,0.29845644167092467,6,0,0,72,1651,5.062704942763271,2287,0.14581207164642784,6072.140710142457
923,736,0.032967028991785295,41,494,0.008583818382539143,4,0,0,86,1779,0.3865850905672319,2925,0.9657285463356547,8000.0
133,516,0.3569621603437635,352,345,0.274491648283914,0,0,0,15,1192,9.302828443194143,2319,0.10970759453562418,4890.792551777277
1472,538,0.22672241411116884,384,453,0.25256722847469126,2,0,1,35,298,3.080443380269784,3869,0.7328603274343138,7441.639556952904
803,965,0.13453327556701153,248,289,0.12460284739804721,0,1,0,80,111,2.999525209894489,4845,0.058017897188006096,8000.0
677,274,0.5275580117145768,47,475,0.2642839060915088,6,0,1,116,1070,4.695960537007153,4233,0.10264028216660892,8000.0
1182,635,0.15107141510044572,130,312,0.19456837271185476,2,1,1,108,1473,4.291659231175986,2424,0.6233334845697353,8000.0
270,301,0.4844475196857173,13,384,0.2668063550103631,3,1,0,93,1213,9.62349497040731,4330,0.45248274394529175,8000.0
1977,978,0.2509927850348708,18,426,0.17841926467894376,0,1,0,34,601,1.6500745482334611,2271,0.003643918678104874,8000.0
602,473,0.3631611548571626,135,122,0.06484477179575385,5,1,0,20,1291,6.891221547756842,4584,0.39366591993663114,8000.0
1441,813,0.6543682574974107,329,117,0.17286641521553198,6,1,1,116,1083,1.0676319874726459,4165,0.2500901484602376,8000.0
1220,569,0.03577262802291085,188,336,0.053718674379041174,4,0,1,77,1009,2.7689757849521266,3112,0.8715844116177045,8000.0
161,828,0.3551825101594487,286,375,0.042248378306187905,4,1,0,56,616,7.221371784026575,4903,0.7080881752309965,8000.0
664,106,0.5995518426260565,387,269,0.1962183695764271,4,1,1,51,896,8.04043433858896,4043,0.73749980367814,8000.0
1631,896,0.41570223137554047,57,96,0.2842429849606754,6,0,0,77,1057,4.689245122945129,3367,0.9509491598501953,8000.0
973,104,0.20104065670595808,45,484,0.1765487937622335,2,1,0,95,1162,7.8934510844437025,2522,0.7098596206877117,8000.0
1567,335,0.2843999832500737,342,107,0.23873628989466794,2,0,1,85,1589,9.351270509575684,3695,0.16057153064387786,8000.0
1578,83,0.4793832838227164,362,455,0.05050930897986622,0,1,1,50,523,9.357874347648401,3366,0.9373120119181758,7646.073333798007
524,345,0.624660207076524,25,73,0.1962631098566826,5,0,1,30,1326,3.424744554328043,2504,0.11310768653205283,8000.0
885,77,0.038335797885162,381,339,0.2198932414489415,1,0,0,112,1456,3.12139841436975,2102,0.19260809548213997,5334.571285305823
1963,767,0.05936178710435972,299,368,0.012484356154308362,6,1,1,25,1096,7.264446521920853,4212,0.28514475099762215,8000.0
320,927,0.2342855512906154,212,493,0.029149295113098606,2,0,1,94,1686,6.540945027685155,4209,0.17510062661037895,8000.0
470,86,0.1706179822618605,492,452,0.23447426415850478,6,0,0,74,610,3.922651082708489,3108,0.018321329643653517,5222.0133908461685
1970,217,0.19280231149346014,155,73,0.13198500643865183,1,1,1,71,411,2.2867330414534157,3241,0.4591560397854375,8000.0
756,893,0.16267629905185785,481,113,0.12167430086466335,1,1,1,98,821,6.184318876445828,2355,0.6879683069316305,4841.205765092848
1440,775,0.14511928371005883,462,304,0.2761108790817534,2,1,1,4,1458,4.30238992401722,4288,0.42122723531717843,8000.0
1353,230,0.10013053713981132,446,197,0.2975897473060882,0,1,1,63,1010,1.3211344161384708,2433,0.23477512097246367,5883.101794474685
1356,271,0.6544283509387142,73,165,0.22931536107169287,5,1,1,22,728,6.392487517068299,2506,0.8829037832459344,8000.0
89,419,0.1094907300952456,335,147,0.2377781322955056,6,1,0,57,1460,6.976744117921115,3953,0.38830079656054983,8000.0
238,340,0.15103860458821997,417,288,0.06249629927208136,1,0,0,93,1313,3.6423201007447226,4027,0.8388821054747465,8000.0
1237,353,0.17992334954674213,322,332,0.05766763270199968,0,1,0,54,1898,8.319544071100527,4857,0.1784985846170597,8000.0
1043,998,0.6537802624599901,441,491,0.29420484458534807,0,1,0,4,1388,0.7367308326130084,4342,0.3333815613156008,8000.0
1609,780,0.5314427521847485,305,349,0.20852751577916748,5,1,0,65,673,4.959097799894739,3053,0.8035098476189078,7458.178237642053
585,829,0.5548926069177051,31,142,0.2060129393938159,2,1,1,48,256,9.56334472617106,4434,0.03044647700348413,8000.0
1077,83,0.08228319908156365,120,114,0.08585639131507988,5,1,1,23,808,1.9046313671198245,2625,0.9204898632445541,8000.0
